set_name,image_path,image_description
OpenMoji,images/globalsymbols_data/OpenMoji/Person_Medium_Skin_Tone_Bald_41256.png,"Person: Medium Skin Tone, Bald"
OpenMoji,images/globalsymbols_data/OpenMoji/Ok_Hand_40923.png,Ok Hand
OpenMoji,images/globalsymbols_data/OpenMoji/Control_Knobs_43290.png,Control Knobs
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Cook_41565.png,Man Cook
OpenMoji,images/globalsymbols_data/OpenMoji/Rugby_Football_43182.png,Rugby Football
OpenMoji,images/globalsymbols_data/OpenMoji/Person_Playing_Water_Polo_Medium_Skin_Tone_42446.png,Person Playing Water Polo: Medium Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Tropical_Drink_42922.png,Tropical Drink
OpenMoji,images/globalsymbols_data/OpenMoji/Person_Rowing_Boat_Light_Skin_Tone_42315.png,Person Rowing Boat: Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Department_Store_42970.png,Department Store
OpenMoji,images/globalsymbols_data/OpenMoji/Clapping_Hands_41037.png,Clapping Hands
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Supervillain_Medium_Dark_Skin_Tone_41947.png,Woman Supervillain: Medium Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Cloud_With_Lightning_And_Rain_43125.png,Cloud With Lightning And Rain
OpenMoji,images/globalsymbols_data/OpenMoji/Sun_Behind_Small_Cloud_43126.png,Sun Behind Small Cloud
OpenMoji,images/globalsymbols_data/OpenMoji/Washing_Machine_44175.png,Washing Machine
OpenMoji,images/globalsymbols_data/OpenMoji/Arduino_44179.png,Arduino
OpenMoji,images/globalsymbols_data/OpenMoji/Construction_Worker_Dark_Skin_Tone_41816.png,Construction Worker: Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Chad_43925.png,Flag: Chad
OpenMoji,images/globalsymbols_data/OpenMoji/Dim_Button_43567.png,Dim Button
OpenMoji,images/globalsymbols_data/OpenMoji/Musical_Notes_43287.png,Musical Notes
OpenMoji,images/globalsymbols_data/OpenMoji/Stuttgart_Fernsehturm_44194.png,Stuttgart Fernsehturm
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Astronaut_41727.png,Man Astronaut
OpenMoji,images/globalsymbols_data/OpenMoji/Hot_Water_Bottle_44095.png,Hot Water Bottle
OpenMoji,images/globalsymbols_data/OpenMoji/Patient_Clipboard_44091.png,Patient Clipboard
OpenMoji,images/globalsymbols_data/OpenMoji/Postal_Horn_43282.png,Postal Horn
OpenMoji,images/globalsymbols_data/OpenMoji/Thumbs_Up_Medium_Dark_Skin_Tone_41005.png,Thumbs Up: Medium Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Factory_Worker_Medium_Light_Skin_Tone_41609.png,Woman Factory Worker: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Laptop_43310.png,Laptop
OpenMoji,images/globalsymbols_data/OpenMoji/Leg_Medium_Dark_Skin_Tone_41098.png,Leg: Medium Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Factory_42971.png,Factory
OpenMoji,images/globalsymbols_data/OpenMoji/Minus_43577.png,Minus
OpenMoji,images/globalsymbols_data/OpenMoji/Deer_42702.png,Deer
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Lifting_Weights_Dark_Skin_Tone_42379.png,Man Lifting Weights: Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Kick_Scooter_43035.png,Kick Scooter
OpenMoji,images/globalsymbols_data/OpenMoji/Raised_Fist_Medium_Light_Skin_Tone_41015.png,Raised Fist: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Clinking_Beer_Mugs_42924.png,Clinking Beer Mugs
OpenMoji,images/globalsymbols_data/OpenMoji/Snow_Capped_Mountain_42944.png,Snow Capped Mountain
OpenMoji,images/globalsymbols_data/OpenMoji/Backhand_Index_Pointing_Right_Medium_Skin_Tone_40974.png,Backhand Index Pointing Right: Medium Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Two_Hearts_40866.png,Two Hearts
OpenMoji,images/globalsymbols_data/OpenMoji/Male_Sign_43573.png,Male Sign
OpenMoji,images/globalsymbols_data/OpenMoji/First_Quarter_Moon_Face_43112.png,First Quarter Moon Face
OpenMoji,images/globalsymbols_data/OpenMoji/Raised_Fist_41013.png,Raised Fist
OpenMoji,images/globalsymbols_data/OpenMoji/Interview_44207.png,Interview
OpenMoji,images/globalsymbols_data/OpenMoji/Video_Camera_43328.png,Video Camera
OpenMoji,images/globalsymbols_data/OpenMoji/Mount_Fuji_42947.png,Mount Fuji
OpenMoji,images/globalsymbols_data/OpenMoji/Classical_Building_42954.png,Classical Building
OpenMoji,images/globalsymbols_data/OpenMoji/Foot_Medium_Skin_Tone_41103.png,Foot: Medium Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Andorra_43705.png,Flag: Andorra
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Cameroon_43751.png,Flag: Cameroon
OpenMoji,images/globalsymbols_data/OpenMoji/Snowflake_43142.png,Snowflake
OpenMoji,images/globalsymbols_data/OpenMoji/Chats_44205.png,Chats
OpenMoji,images/globalsymbols_data/OpenMoji/Ibeacon_44176.png,Ibeacon
OpenMoji,images/globalsymbols_data/OpenMoji/Sea_Level_Rise_44000.png,Sea Level Rise
OpenMoji,images/globalsymbols_data/OpenMoji/Pancakes_42851.png,Pancakes
OpenMoji,images/globalsymbols_data/OpenMoji/Left_Arrow_43508.png,Left Arrow
OpenMoji,images/globalsymbols_data/OpenMoji/Full_Moon_Face_43116.png,Full Moon Face
OpenMoji,images/globalsymbols_data/OpenMoji/Person_In_Tuxedo_Light_Skin_Tone_41872.png,Person In Tuxedo: Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Tennis_43183.png,Tennis
OpenMoji,images/globalsymbols_data/OpenMoji/Yellow_Circle_43664.png,Yellow Circle
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_South_Georgia_South_Sandwich_Islands_43798.png,Flag: South Georgia & South Sandwich Islands
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Judge_41535.png,Woman Judge
OpenMoji,images/globalsymbols_data/OpenMoji/Check_Mark_43598.png,Check Mark
OpenMoji,images/globalsymbols_data/OpenMoji/Ear_With_Hearing_Aid_Medium_Skin_Tone_41115.png,Ear With Hearing Aid: Medium Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Eye_In_Speech_Bubble_40888.png,Eye In Speech Bubble
OpenMoji,images/globalsymbols_data/OpenMoji/Litter_In_Bin_Sign_43477.png,Litter In Bin Sign
OpenMoji,images/globalsymbols_data/OpenMoji/Sun_Behind_Cloud_43124.png,Sun Behind Cloud
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Wearing_Turban_Light_Skin_Tone_41848.png,Man Wearing Turban: Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Office_Worker_41619.png,Man Office Worker
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Martinique_43859.png,Flag: Martinique
OpenMoji,images/globalsymbols_data/OpenMoji/Person_Kneeling_Medium_Skin_Tone_42120.png,Person Kneeling: Medium Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Beluga_43972.png,Beluga
OpenMoji,images/globalsymbols_data/OpenMoji/Kiss_Woman_Man_42632.png,"Kiss: Woman, Man"
OpenMoji,images/globalsymbols_data/OpenMoji/Airplane_43056.png,Airplane
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_White_Hair_41235.png,Woman: White Hair
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Papua_New_Guinea_43885.png,Flag: Papua New Guinea
OpenMoji,images/globalsymbols_data/OpenMoji/Desert_Island_42951.png,Desert Island
OpenMoji,images/globalsymbols_data/OpenMoji/Cloud_With_Rain_43129.png,Cloud With Rain
OpenMoji,images/globalsymbols_data/OpenMoji/Person_In_Manual_Wheelchair_Medium_Skin_Tone_42174.png,Person In Manual Wheelchair: Medium Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Guard_Medium_Skin_Tone_41796.png,Guard: Medium Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Mouth_41132.png,Mouth
OpenMoji,images/globalsymbols_data/OpenMoji/Airplane_Departure_43058.png,Airplane Departure
OpenMoji,images/globalsymbols_data/OpenMoji/Fracture_Leg_44108.png,Fracture Leg
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Biking_Dark_Skin_Tone_42403.png,Woman Biking: Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/High_Voltage_43141.png,High Voltage
OpenMoji,images/globalsymbols_data/OpenMoji/Drop_Of_Blood_43444.png,Drop Of Blood
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Getting_Haircut_Light_Skin_Tone_42070.png,Man Getting Haircut: Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Repeat_Button_43549.png,Repeat Button
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Seychelles_43904.png,Flag: Seychelles
OpenMoji,images/globalsymbols_data/OpenMoji/Women_Holding_Hands_Dark_Skin_Tone_42578.png,Women Holding Hands: Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Power_Sleep_Symbol_44253.png,Power Sleep Symbol
OpenMoji,images/globalsymbols_data/OpenMoji/Onion_42841.png,Onion
OpenMoji,images/globalsymbols_data/OpenMoji/Fax_Machine_43307.png,Fax Machine
OpenMoji,images/globalsymbols_data/OpenMoji/Breast_Feeding_Medium_Light_Skin_Tone_41891.png,Breast Feeding: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Badger_42738.png,Badger
OpenMoji,images/globalsymbols_data/OpenMoji/Call_Me_Hand_Medium_Dark_Skin_Tone_40963.png,Call Me Hand: Medium Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Wearing_Turban_Medium_Light_Skin_Tone_41849.png,Man Wearing Turban: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Barbados_43722.png,Flag: Barbados
OpenMoji,images/globalsymbols_data/OpenMoji/Schwäbisch_Gmünd_Ratshaus_44193.png,Schwäbisch Gmünd Ratshaus
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Heard_Mc_Donald_Islands_43804.png,Flag: Heard & Mc Donald Islands
OpenMoji,images/globalsymbols_data/OpenMoji/Fuel_Pump_43042.png,Fuel Pump
OpenMoji,images/globalsymbols_data/OpenMoji/Heart_Suit_43219.png,Heart Suit
OpenMoji,images/globalsymbols_data/OpenMoji/Princess_41835.png,Princess
OpenMoji,images/globalsymbols_data/OpenMoji/Exclamation_Question_Mark_43581.png,Exclamation Question Mark
OpenMoji,images/globalsymbols_data/OpenMoji/French_Press_44143.png,French Press
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Frowning_Medium_Light_Skin_Tone_41297.png,Man Frowning: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Swimming_42338.png,Man Swimming
OpenMoji,images/globalsymbols_data/OpenMoji/White_Flag_43700.png,White Flag
OpenMoji,images/globalsymbols_data/OpenMoji/Zombie_42042.png,Zombie
OpenMoji,images/globalsymbols_data/OpenMoji/Small_Airplane_43057.png,Small Airplane
OpenMoji,images/globalsymbols_data/OpenMoji/Stairway_44186.png,Stairway
OpenMoji,images/globalsymbols_data/OpenMoji/Sos_Stencil_44045.png,Sos Stencil
OpenMoji,images/globalsymbols_data/OpenMoji/Castle_42973.png,Castle
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Technologist_Medium_Light_Skin_Tone_41657.png,Man Technologist: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Polar_Research_Station_43988.png,Polar Research Station
OpenMoji,images/globalsymbols_data/OpenMoji/Glowing_Star_43120.png,Glowing Star
OpenMoji,images/globalsymbols_data/OpenMoji/Drunk_Person_44149.png,Drunk Person
OpenMoji,images/globalsymbols_data/OpenMoji/Open_Hands_41049.png,Open Hands
OpenMoji,images/globalsymbols_data/OpenMoji/Female_Nurse_44083.png,Female Nurse
OpenMoji,images/globalsymbols_data/OpenMoji/Water_Closet_43484.png,Water Closet
OpenMoji,images/globalsymbols_data/OpenMoji/Nesting_Dolls_43217.png,Nesting Dolls
OpenMoji,images/globalsymbols_data/OpenMoji/Pager_43306.png,Pager
OpenMoji,images/globalsymbols_data/OpenMoji/Eiffel_Tower_44189.png,Eiffel Tower
OpenMoji,images/globalsymbols_data/OpenMoji/Clipboard_43395.png,Clipboard
OpenMoji,images/globalsymbols_data/OpenMoji/Plaster_44086.png,Plaster
OpenMoji,images/globalsymbols_data/OpenMoji/Input_Symbols_43626.png,Input Symbols
OpenMoji,images/globalsymbols_data/OpenMoji/Hamster_42724.png,Hamster
OpenMoji,images/globalsymbols_data/OpenMoji/Family_42639.png,Family
OpenMoji,images/globalsymbols_data/OpenMoji/Crutches_44114.png,Crutches
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Guard_Medium_Light_Skin_Tone_41801.png,Man Guard: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Facepalming_41445.png,Woman Facepalming
OpenMoji,images/globalsymbols_data/OpenMoji/Thermometer_43114.png,Thermometer
OpenMoji,images/globalsymbols_data/OpenMoji/Person_Rowing_Boat_Medium_Light_Skin_Tone_42316.png,Person Rowing Boat: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Scales_44118.png,Scales
OpenMoji,images/globalsymbols_data/OpenMoji/Church_42977.png,Church
OpenMoji,images/globalsymbols_data/OpenMoji/Rocket_43067.png,Rocket
OpenMoji,images/globalsymbols_data/OpenMoji/Crocodile_42758.png,Crocodile
OpenMoji,images/globalsymbols_data/OpenMoji/Dress_43244.png,Dress
OpenMoji,images/globalsymbols_data/OpenMoji/Printer_43312.png,Printer
OpenMoji,images/globalsymbols_data/OpenMoji/Person_Lifting_Weights_Medium_Skin_Tone_42371.png,Person Lifting Weights: Medium Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Cyclone_43135.png,Cyclone
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Teacher_Medium_Dark_Skin_Tone_41521.png,Woman Teacher: Medium Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Hungary_43808.png,Flag: Hungary
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Farmer_41553.png,Woman Farmer
OpenMoji,images/globalsymbols_data/OpenMoji/Nazar_Amulet_43209.png,Nazar Amulet
OpenMoji,images/globalsymbols_data/OpenMoji/Moai_43474.png,Moai
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Scotland_43963.png,Flag: Scotland
OpenMoji,images/globalsymbols_data/OpenMoji/Person_In_Suit_Levitating_42219.png,Person In Suit Levitating
OpenMoji,images/globalsymbols_data/OpenMoji/Wastebasket_43405.png,Wastebasket
OpenMoji,images/globalsymbols_data/OpenMoji/Water_Wave_43148.png,Water Wave
OpenMoji,images/globalsymbols_data/OpenMoji/Musical_Note_43286.png,Musical Note
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Health_Worker_Medium_Light_Skin_Tone_41477.png,Man Health Worker: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/House_With_Garden_42960.png,House With Garden
OpenMoji,images/globalsymbols_data/OpenMoji/Soon_Arrow_43521.png,Soon Arrow
OpenMoji,images/globalsymbols_data/OpenMoji/Green_Square_43674.png,Green Square
OpenMoji,images/globalsymbols_data/OpenMoji/Automobile_43021.png,Automobile
OpenMoji,images/globalsymbols_data/OpenMoji/Horizontal_Black_Hexagon_44271.png,Horizontal Black Hexagon
OpenMoji,images/globalsymbols_data/OpenMoji/Men_Holding_Hands_Medium_Light_Skin_Tone_Dark_Skin_Tone_42615.png,"Men Holding Hands: Medium Light Skin Tone, Dark Skin Tone"
OpenMoji,images/globalsymbols_data/OpenMoji/Person_Bouncing_Ball_Medium_Dark_Skin_Tone_42354.png,Person Bouncing Ball: Medium Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Smiling_Face_With_Horns_40834.png,Smiling Face With Horns
OpenMoji,images/globalsymbols_data/OpenMoji/Dumpling_42892.png,Dumpling
OpenMoji,images/globalsymbols_data/OpenMoji/Person_In_Tuxedo_Medium_Light_Skin_Tone_41873.png,Person In Tuxedo: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Baby_Dark_Skin_Tone_41138.png,Baby: Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Person_41157.png,Person
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Moldova_43848.png,Flag: Moldova
OpenMoji,images/globalsymbols_data/OpenMoji/Pear_42822.png,Pear
OpenMoji,images/globalsymbols_data/OpenMoji/Trophy_43171.png,Trophy
OpenMoji,images/globalsymbols_data/OpenMoji/Oncoming_Fist_Medium_Skin_Tone_41022.png,Oncoming Fist: Medium Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Red_Square_43671.png,Red Square
OpenMoji,images/globalsymbols_data/OpenMoji/Superhero_Medium_Skin_Tone_41916.png,Superhero: Medium Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/2nd_Place_Medal_43174.png,2nd Place Medal
OpenMoji,images/globalsymbols_data/OpenMoji/Ambulance_43015.png,Ambulance
OpenMoji,images/globalsymbols_data/OpenMoji/Open_Hands_Light_Skin_Tone_41050.png,Open Hands: Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Swipe_Right_44129.png,Swipe Right
OpenMoji,images/globalsymbols_data/OpenMoji/Person_Wearing_Turban_Medium_Light_Skin_Tone_41843.png,Person Wearing Turban: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Eleven_Oclock_43100.png,Eleven O’clock
OpenMoji,images/globalsymbols_data/OpenMoji/Princess_Light_Skin_Tone_41836.png,Princess: Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Watch_43073.png,Watch
OpenMoji,images/globalsymbols_data/OpenMoji/People_Hugging_42668.png,People Hugging
OpenMoji,images/globalsymbols_data/OpenMoji/Menorah_43533.png,Menorah
OpenMoji,images/globalsymbols_data/OpenMoji/Video_Game_43210.png,Video Game
OpenMoji,images/globalsymbols_data/OpenMoji/Person_Getting_Haircut_42063.png,Person Getting Haircut
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Walking_42087.png,Man Walking
OpenMoji,images/globalsymbols_data/OpenMoji/Flexed_Biceps_41086.png,Flexed Biceps
OpenMoji,images/globalsymbols_data/OpenMoji/Watermelon_42814.png,Watermelon
OpenMoji,images/globalsymbols_data/OpenMoji/Person_Swimming_Medium_Light_Skin_Tone_42334.png,Person Swimming: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Oncoming_Fist_41019.png,Oncoming Fist
OpenMoji,images/globalsymbols_data/OpenMoji/People_Dialogue_44203.png,People Dialogue
OpenMoji,images/globalsymbols_data/OpenMoji/Butter_42875.png,Butter
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Health_Worker_41481.png,Woman Health Worker
OpenMoji,images/globalsymbols_data/OpenMoji/Magnet_43435.png,Magnet
OpenMoji,images/globalsymbols_data/OpenMoji/Motorized_Wheelchair_43032.png,Motorized Wheelchair
OpenMoji,images/globalsymbols_data/OpenMoji/Baby_Bottle_42914.png,Baby Bottle
OpenMoji,images/globalsymbols_data/OpenMoji/Exhausted_Face_44156.png,Exhausted Face
OpenMoji,images/globalsymbols_data/OpenMoji/People_Holding_Hands_Dark_Skin_Tone_Light_Skin_Tone_42548.png,"People Holding Hands: Dark Skin Tone, Light Skin Tone"
OpenMoji,images/globalsymbols_data/OpenMoji/Elephant_42718.png,Elephant
OpenMoji,images/globalsymbols_data/OpenMoji/Tornado_43132.png,Tornado
OpenMoji,images/globalsymbols_data/OpenMoji/National_Park_42952.png,National Park
OpenMoji,images/globalsymbols_data/OpenMoji/Circuit_44183.png,Circuit
OpenMoji,images/globalsymbols_data/OpenMoji/Wolf_42688.png,Wolf
OpenMoji,images/globalsymbols_data/OpenMoji/Older_Person_Medium_Light_Skin_Tone_41273.png,Older Person: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Pilot_Medium_Light_Skin_Tone_41705.png,Pilot: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Backhand_Index_Pointing_Left_40965.png,Backhand Index Pointing Left
OpenMoji,images/globalsymbols_data/OpenMoji/Sun_With_Face_43117.png,Sun With Face
OpenMoji,images/globalsymbols_data/OpenMoji/Black_Vertical_Ellipse_44273.png,Black Vertical Ellipse
OpenMoji,images/globalsymbols_data/OpenMoji/Office_Worker_Dark_Skin_Tone_41618.png,Office Worker: Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Prince_Medium_Light_Skin_Tone_41831.png,Prince: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Raising_Hands_Dark_Skin_Tone_41048.png,Raising Hands: Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Women_Holding_Hands_Dark_Skin_Tone_Medium_Light_Skin_Tone_42575.png,"Women Holding Hands: Dark Skin Tone, Medium Light Skin Tone"
OpenMoji,images/globalsymbols_data/OpenMoji/Thumbs_Down_41007.png,Thumbs Down
OpenMoji,images/globalsymbols_data/OpenMoji/Flexed_Biceps_Light_Skin_Tone_41087.png,Flexed Biceps: Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Elf_42021.png,Elf
OpenMoji,images/globalsymbols_data/OpenMoji/Clapper_Board_43324.png,Clapper Board
OpenMoji,images/globalsymbols_data/OpenMoji/Slightly_Smiling_Face_40750.png,Slightly Smiling Face
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Elf_Dark_Skin_Tone_42038.png,Woman Elf: Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Fortune_Cookie_42893.png,Fortune Cookie
OpenMoji,images/globalsymbols_data/OpenMoji/Bandage_Scissors_44113.png,Bandage Scissors
OpenMoji,images/globalsymbols_data/OpenMoji/Anchor_43048.png,Anchor
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Teacher_41517.png,Woman Teacher
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Vampire_Medium_Light_Skin_Tone_41999.png,Woman Vampire: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Camera_With_Flash_43327.png,Camera With Flash
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Singer_41679.png,Woman Singer
OpenMoji,images/globalsymbols_data/OpenMoji/Horizontal_Traffic_Light_43044.png,Horizontal Traffic Light
OpenMoji,images/globalsymbols_data/OpenMoji/Waving_Hand_Dark_Skin_Tone_40898.png,Waving Hand: Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Ok_Stencil_44046.png,Ok Stencil
OpenMoji,images/globalsymbols_data/OpenMoji/Guard_41793.png,Guard
OpenMoji,images/globalsymbols_data/OpenMoji/Microphone_43291.png,Microphone
OpenMoji,images/globalsymbols_data/OpenMoji/Sport_Utility_Vehicle_43023.png,Sport Utility Vehicle
OpenMoji,images/globalsymbols_data/OpenMoji/Radio_43293.png,Radio
OpenMoji,images/globalsymbols_data/OpenMoji/Balloon_43155.png,Balloon
OpenMoji,images/globalsymbols_data/OpenMoji/Edit_44226.png,Edit
OpenMoji,images/globalsymbols_data/OpenMoji/Drum_43300.png,Drum
OpenMoji,images/globalsymbols_data/OpenMoji/Stethoscope_43447.png,Stethoscope
OpenMoji,images/globalsymbols_data/OpenMoji/Eagle_42749.png,Eagle
OpenMoji,images/globalsymbols_data/OpenMoji/Swipe_Up_44128.png,Swipe Up
OpenMoji,images/globalsymbols_data/OpenMoji/Cool_Button_43632.png,Cool Button
OpenMoji,images/globalsymbols_data/OpenMoji/White_Question_Mark_43583.png,White Question Mark
OpenMoji,images/globalsymbols_data/OpenMoji/Crossed_Fingers_40941.png,Crossed Fingers
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Dancing_Light_Skin_Tone_42214.png,Man Dancing: Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Ice_Shelf_43990.png,Ice Shelf
OpenMoji,images/globalsymbols_data/OpenMoji/Kissing_Face_With_Closed_Eyes_40761.png,Kissing Face With Closed Eyes
OpenMoji,images/globalsymbols_data/OpenMoji/Ten_Oclock_43098.png,Ten O’clock
OpenMoji,images/globalsymbols_data/OpenMoji/Antenna_Bars_43569.png,Antenna Bars
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Côte_Divoire_43748.png,Flag: Côte D’ivoire
OpenMoji,images/globalsymbols_data/OpenMoji/Monorail_43008.png,Monorail
OpenMoji,images/globalsymbols_data/OpenMoji/Boxing_Glove_43192.png,Boxing Glove
OpenMoji,images/globalsymbols_data/OpenMoji/Mage_41949.png,Mage
OpenMoji,images/globalsymbols_data/OpenMoji/Globe_Showing_Asia_Australia_42939.png,Globe Showing Asia Australia
OpenMoji,images/globalsymbols_data/OpenMoji/Boomerang_43420.png,Boomerang
OpenMoji,images/globalsymbols_data/OpenMoji/Eject_Button_43565.png,Eject Button
OpenMoji,images/globalsymbols_data/OpenMoji/Victory_Hand_Light_Skin_Tone_40936.png,Victory Hand: Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Bell_43283.png,Bell
OpenMoji,images/globalsymbols_data/OpenMoji/Cancer_43538.png,Cancer
OpenMoji,images/globalsymbols_data/OpenMoji/Eye_41130.png,Eye
OpenMoji,images/globalsymbols_data/OpenMoji/Diya_Lamp_43336.png,Diya Lamp
OpenMoji,images/globalsymbols_data/OpenMoji/Mechanic_Medium_Dark_Skin_Tone_41581.png,Mechanic: Medium Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Articulated_Lorry_43026.png,Articulated Lorry
OpenMoji,images/globalsymbols_data/OpenMoji/Flag_Brunei_43732.png,Flag: Brunei
OpenMoji,images/globalsymbols_data/OpenMoji/Woman_Medium_Skin_Tone_Bald_41250.png,"Woman: Medium Skin Tone, Bald"
OpenMoji,images/globalsymbols_data/OpenMoji/Girl_Medium_Skin_Tone_41154.png,Girl: Medium Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Light_Rail_43005.png,Light Rail
OpenMoji,images/globalsymbols_data/OpenMoji/Man_Artist_41691.png,Man Artist
OpenMoji,images/globalsymbols_data/OpenMoji/Computer_Disk_43316.png,Computer Disk
OpenMoji,images/globalsymbols_data/OpenMoji/Keyboard_43313.png,Keyboard
OpenMoji,images/globalsymbols_data/OpenMoji/Fire_Engine_43016.png,Fire Engine
OpenMoji,images/globalsymbols_data/OpenMoji/Medication_44087.png,Medication
OpenMoji,images/globalsymbols_data/OpenMoji/Sunset_42991.png,Sunset
OpenMoji,images/globalsymbols_data/OpenMoji/Sign_Of_The_Horns_Medium_Light_Skin_Tone_40955.png,Sign Of The Horns: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Orca_43970.png,Orca
OpenMoji,images/globalsymbols_data/OpenMoji/People_Holding_Hands_Dark_Skin_Tone_42552.png,People Holding Hands: Dark Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Fountain_42983.png,Fountain
OpenMoji,images/globalsymbols_data/OpenMoji/Person_In_Lotus_Position_Medium_Light_Skin_Tone_42499.png,Person In Lotus Position: Medium Light Skin Tone
OpenMoji,images/globalsymbols_data/OpenMoji/Love_You_Gesture_Medium_Dark_Skin_Tone_40951.png,Love You Gesture: Medium Dark Skin Tone
